Time,Voltage
47.57,1.787979126
47.58,1.797216415
47.59,1.790821075
47.6,1.78229332
47.61,1.787267685
47.62,1.783004761
47.63,1.789400101
47.64,1.785135269
47.65,1.77589798
47.66,1.781583786
47.67,1.77589798
47.68,1.785135269
47.69,1.77945137
47.7,1.770214081
47.71,1.776609421
47.72,1.771635056
47.73,1.778030396
47.74,1.775188446
47.75,1.764528275
47.76,1.773765564
47.77,1.764528275
47.78,1.773765564
47.79,1.768081665
47.8,1.758132935
47.81,1.765949249
47.82,1.759553909
47.83,1.768791199
47.84,1.763818741
47.85,1.753158569
47.86,1.759553909
47.87,1.75387001
47.88,1.761686325
47.89,1.758132935
47.9,1.748184204
47.91,1.755290985
47.92,1.748895645
47.93,1.755290985
47.94,1.753158569
47.95,1.742500305
47.96,1.748895645
47.97,1.742500305
47.98,1.751026154
47.99,1.74747467
48,1.736104965
48.01,1.74392128
48.02,1.738235474
48.03,1.744630814
48.04,1.741077423
48.05,1.7311306
48.06,1.73752594
48.07,1.731840134
48.08,1.739656448
48.09,1.736104965
48.1,1.726156235
48.11,1.731840134
48.12,1.724733353
48.13,1.733972549
48.14,1.729707718
48.15,1.719049454
48.16,1.726865768
48.17,1.719760895
48.18,1.726865768
48.19,1.724733353
48.2,1.714075089
48.21,1.721891403
48.22,1.715496063
48.23,1.721891403
48.24,1.718338013
48.25,1.707679749
48.26,1.716207504
48.27,1.709100723
48.28,1.716917038
48.29,1.711233139
48.3,1.702705383
48.31,1.711942673
48.32,1.704126358
48.33,1.711942673
48.34,1.708389282
48.35,1.696310043
48.36,1.704126358
48.37,1.697731018
48.38,1.706258774
48.39,1.702705383
48.4,1.693468094
48.41,1.700572968
48.42,1.693468094
48.43,1.699151993
48.44,1.696310043
48.45,1.686361313
48.46,1.695598602
48.47,1.687072754
48.48,1.694889069
48.49,1.692045212
48.5,1.679965973
48.51,1.689203262
48.52,1.680675507
48.53,1.690624237
48.54,1.684228897
48.55,1.674991608
48.56,1.684940338
48.57,1.677833557
48.58,1.684940338
48.59,1.680675507
48.6,1.670728683
48.61,1.678544998
48.62,1.671438217
48.63,1.680675507
48.64,1.674991608
48.65,1.665754318
48.66,1.673570633
48.67,1.666463852
48.68,1.674280167
48.69,1.670728683
48.7,1.661489487
48.71,1.667884827
48.72,1.661489487
48.73,1.669305801
48.74,1.666463852
48.75,1.656515121
48.76,1.664331436
48.77,1.657226563
48.78,1.662200928
48.79,1.659357071
48.8,1.652961731
48.81,1.657936096
48.82,1.650119781
48.83,1.658647537
48.84,1.653673172
48.85,1.645145416
48.86,1.652252197
48.87,1.645856857
48.88,1.655805588
48.89,1.650831223
48.9,1.641592026
48.91,1.648698807
48.92,1.641592026
48.93,1.648698807
48.94,1.645145416
48.95,1.635196686
48.96,1.642303467
48.97,1.635908127
48.98,1.645145416
48.99,1.640882492
49,1.631643295
49.01,1.638750076
49.02,1.632354736
49.03,1.639461517
49.04,1.635908127
49.05,1.624538422
49.06,1.633775711
49.07,1.625247955
49.08,1.632354736
49.09,1.631643295
49.1,1.619564056
49.11,1.629512787
49.12,1.62027359
49.13,1.629512787
49.14,1.623826981
49.15,1.614589691
49.16,1.623826981
49.17,1.616722107
49.18,1.623826981
49.19,1.62027359
49.2,1.61032486
49.21,1.619564056
49.22,1.608903885
49.23,1.618852615
49.24,1.61387825
49.25,1.60392952
49.26,1.61032486
49.27,1.60392952
49.28,1.613168716
49.29,1.608903885
49.3,1.598955154
49.31,1.608194351
49.32,1.60108757
49.33,1.608903885
49.34,1.60392952
49.35,1.59469223
49.36,1.601799011
49.37,1.59469223
49.38,1.60392952
49.39,1.599666595
49.4,1.589717865
49.41,1.598955154
49.42,1.590429306
49.43,1.596113205
49.44,1.59469223
49.45,1.584033966
49.46,1.591850281
49.47,1.5847435
49.48,1.593271255
49.49,1.589008331
49.5,1.577638626
49.51,1.587585449
49.52,1.580480576
49.53,1.587585449
49.54,1.582611084
49.55,1.574085236
49.56,1.58190155
49.57,1.576215744
49.58,1.583322525
49.59,1.577638626
49.6,1.568399429
49.61,1.577638626
49.62,1.568399429
49.63,1.576215744
49.64,1.574085236
49.65,1.56271553
49.66,1.573373795
49.67,1.563425064
49.68,1.572664261
49.69,1.567689896
49.7,1.55916214
49.71,1.568399429
49.72,1.559871674
49.73,1.566978455
49.74,1.564846039
49.75,1.5527668
49.76,1.560583115
49.77,1.55632019
49.78,1.564136505
49.79,1.55916214
49.8,1.548501968
49.81,1.55632019
49.82,1.549922943
49.83,1.557741165
49.84,1.5527668
49.85,1.544239044
49.86,1.5527668
49.87,1.545660019
49.88,1.5527668
49.89,1.550634384
49.9,1.537843704
49.91,1.547080994
49.92,1.540685654
49.93,1.547080994
49.94,1.543527603
49.95,1.535001755
49.96,1.541397095
49.97,1.535001755
49.98,1.541397095
49.99,1.53997612
50,1.527894974
50.01,1.538553238
50.02,1.531448364
50.03,1.537132263
50.04,1.533578873
50.05,1.52363205
50.06,1.532869339
50.07,1.52363205
50.08,1.532157898
50.09,1.529315948
50.1,1.518657684
50.11,1.528606415
50.12,1.520078659
50.13,1.527183533
50.14,1.52363205
50.15,1.515104294
50.16,1.524341583
50.17,1.515813828
50.18,1.522209167
50.19,1.519367218
50.2,1.508708954
50.21,1.519367218
50.22,1.510839462
50.23,1.516525269
50.24,1.515104294
50.25,1.505155563
50.26,1.515104294
50.27,1.506576538
50.28,1.513683319
50.29,1.508708954
50.3,1.499469757
50.31,1.508708954
50.32,1.500181198
50.33,1.508708954
50.34,1.503734589
50.35,1.493785858
50.36,1.505155563
50.37,1.495918274
50.38,1.503023148
50.39,1.499469757
50.4,1.490232468
50.41,1.498760223
50.42,1.491653442
50.43,1.498760223
50.44,1.493785858
50.45,1.483837128
50.46,1.496627808
50.47,1.486679077
50.48,1.492364883
50.49,1.490232468
50.5,1.480283737
50.51,1.490232468
50.52,1.482416153
50.53,1.488811493
50.54,1.485969543
50.55,1.473888397
50.56,1.486679077
50.57,1.477441788
50.58,1.483125687
50.59,1.480283737
50.6,1.469625473
50.61,1.480995178
50.62,1.471046448
50.63,1.478862762
50.64,1.476020813
50.65,1.466781616
50.66,1.477441788
50.67,1.467493057
50.68,1.473888397
50.69,1.471046448
50.7,1.461807251
50.71,1.473888397
50.72,1.462518692
50.73,1.468202591
50.74,1.466072083
50.75,1.458255768
50.76,1.466781616
50.77,1.458965302
50.78,1.464651108
50.79,1.463230133
50.8,1.453281403
50.81,1.461807251
50.82,1.453281403
50.83,1.459676743
50.84,1.458255768
50.85,1.448307037
50.86,1.459676743
50.87,1.449728012
50.88,1.456123352
50.89,1.452569962
50.9,1.443332672
50.91,1.455411911
50.92,1.444753647
50.93,1.450437546
50.94,1.447595596
50.95,1.438358307
50.96,1.449016571
50.97,1.441200256
50.98,1.445463181
50.99,1.443332672
51,1.431962967
51.01,1.445463181
51.02,1.436225891
51.03,1.441911697
51.04,1.439067841
51.05,1.428409576
51.06,1.441200256
51.07,1.430541992
51.08,1.436937332
51.09,1.431251526
51.1,1.424856186
51.11,1.43551445
51.12,1.426277161
51.13,1.431251526
51.14,1.427698135
51.15,1.419172287
51.16,1.431251526
51.17,1.422014236
51.18,1.427698135
51.19,1.42272377
51.2,1.415618896
51.21,1.42911911
51.22,1.417749405
51.23,1.42272377
51.24,1.419172287
51.25,1.410644531
51.26,1.424144745
51.27,1.413486481
51.28,1.418460846
51.29,1.412065506
51.3,1.4063797
51.31,1.419881821
51.32,1.408512115
51.33,1.414197922
51.34,1.40993309
51.35,1.402116776
51.36,1.415618896
51.37,1.404249191
51.38,1.40993309
51.39,1.404958725
51.4,1.397853851
51.41,1.412065506
51.42,1.398563385
51.43,1.404249191
51.44,1.39998436
51.45,1.39358902
51.46,1.405670166
51.47,1.395009995
51.48,1.399274826
51.49,1.395721436
51.5,1.38719368
51.51,1.400695801
51.52,1.391456604
51.53,1.394300461
51.54,1.391456604
51.55,1.38435173
51.56,1.396430969
51.57,1.385772705
51.58,1.388614655
51.59,1.38719368
51.6,1.379377365
51.61,1.392879486
51.62,1.381509781
51.63,1.38719368
51.64,1.382219315
51.65,1.373691559
51.66,1.387905121
51.67,1.377244949
51.68,1.382219315
51.69,1.37795639
51.7,1.370140076
51.71,1.382219315
51.72,1.373691559
51.73,1.376535416
51.74,1.373691559
51.75,1.365875244
51.76,1.37795639
51.77,1.36800766
51.78,1.373691559
51.79,1.369428635
51.8,1.362321854
51.81,1.375112534
51.82,1.364454269
51.83,1.367296219
51.84,1.36516571
51.85,1.358058929
51.86,1.369428635
51.87,1.360191345
51.88,1.364454269
51.89,1.360900879
51.9,1.353084564
51.91,1.365875244
51.92,1.35521698
51.93,1.359479904
51.94,1.356637955
51.95,1.34882164
51.96,1.360900879
51.97,1.350952148
51.98,1.35521698
51.99,1.353084564
52,1.344556808
52.01,1.357347488
52.02,1.345977783
52.03,1.352373123
52.04,1.347398758
52.05,1.340293884
52.06,1.351663589
52.07,1.343135834
52.08,1.347398758
52.09,1.343135834
52.1,1.336029053
52.11,1.347398758
52.12,1.337451935
52.13,1.343135834
52.14,1.33887291
52.15,1.331766129
52.16,1.344556808
52.17,1.33247757
52.18,1.338161469
52.19,1.335319519
52.2,1.327503204
52.21,1.339582443
52.22,1.329633713
52.23,1.333898544
52.24,1.331054688
52.25,1.323238373
52.26,1.336740494
52.27,1.324659348
52.28,1.328924179
52.29,1.326080322
52.3,1.318264008
52.31,1.331054688
52.32,1.321817398
52.33,1.325370789
52.34,1.321817398
52.35,1.312580109
52.36,1.328212738
52.37,1.316843033
52.38,1.322528839
52.39,1.318975449
52.4,1.311159134
52.41,1.322528839
52.42,1.314001083
52.43,1.318264008
52.44,1.314001083
52.45,1.306184769
52.46,1.317554474
52.47,1.306894302
52.48,1.312580109
52.49,1.310447693
52.5,1.301919937
52.51,1.314710617
52.52,1.304052353
52.53,1.309026718
52.54,1.306894302
52.55,1.297657013
52.56,1.310447693
52.57,1.299077988
52.58,1.305473328
52.59,1.301919937
52.6,1.295524597
52.61,1.306184769
52.62,1.296236038
52.63,1.301919937
52.64,1.299077988
52.65,1.289840698
52.66,1.301210403
52.67,1.293392181
52.68,1.296945572
52.69,1.294815063
52.7,1.284866333
52.71,1.297657013
52.72,1.286996841
52.73,1.293392181
52.74,1.290550232
52.75,1.282022476
52.76,1.294815063
52.77,1.284866333
52.78,1.289840698
52.79,1.286996841
52.8,1.278470993
52.81,1.289840698
52.82,1.280601501
52.83,1.286287308
52.84,1.282022476
52.85,1.273496628
52.86,1.286287308
52.87,1.276338577
52.88,1.281312943
52.89,1.278470993
52.9,1.269943237
52.91,1.282022476
52.92,1.272785187
52.93,1.277048111
52.94,1.274917603
52.95,1.267101288
52.96,1.277048111
52.97,1.267810822
52.98,1.273496628
52.99,1.270652771
53,1.261415482
53.01,1.273496628
53.02,1.263547897
53.03,1.269231796
53.04,1.266389847
53.05,1.257152557
53.06,1.269943237
53.07,1.260704041
53.08,1.265678406
53.09,1.262836456
53.1,1.252887726
53.11,1.266389847
53.12,1.256441116
53.13,1.259994507
53.14,1.257862091
53.15,1.249334335
53.16,1.260704041
53.17,1.252178192
53.18,1.257152557
53.19,1.255020142
53.2,1.244361877
53.21,1.258573532
53.22,1.246492386
53.23,1.255020142
53.24,1.250045776
53.25,1.242229462
53.26,1.252178192
53.27,1.242938995
53.28,1.249334335
53.29,1.245782852
53.3,1.237255096
53.31,1.249334335
53.32,1.239387512
53.33,1.246492386
53.34,1.242229462
53.35,1.233701706
53.36,1.245071411
53.37,1.236543655
53.38,1.241518021
53.39,1.23796463
53.4,1.227306366
53.41,1.242229462
53.42,1.233701706
53.43,1.236543655
53.44,1.233701706
53.45,1.225885391
53.46,1.23796463
53.47,1.228727341
53.48,1.234413147
53.49,1.230859756
53.5,1.222332001
53.51,1.235122681
53.52,1.223752975
53.53,1.229438782
53.54,1.227306366
53.55,1.216646194
53.56,1.230148315
53.57,1.220199585
53.58,1.225885391
53.59,1.222332001
53.6,1.21522522
53.61,1.227306366
53.62,1.215936661
53.63,1.220911026
53.64,1.218069077
53.65,1.209541321
53.66,1.220911026
53.67,1.214515686
53.68,1.218069077
53.69,1.214515686
53.7,1.206699371
53.71,1.220199585
53.72,1.20882988
53.73,1.21238327
53.74,1.209541321
53.75,1.203855515
53.76,1.213804245
53.77,1.204566956
53.78,1.210250854
53.79,1.205276489
53.8,1.198171616
53.81,1.211673737
53.82,1.201013565
53.83,1.205276489
53.84,1.20243454
53.85,1.19319725
53.86,1.20882988
53.87,1.196750641
53.88,1.201013565
53.89,1.197460175
53.9,1.191776276
53.91,1.205276489
53.92,1.192485809
53.93,1.197460175
53.94,1.193906784
53.95,1.187511444
53.96,1.201013565
53.97,1.18964386
53.98,1.193906784
53.99,1.191064835
54,1.183958054
54.01,1.197460175
54.02,1.18680191
54.03,1.18964386
54.04,1.187511444
54.05,1.179695129
54.06,1.192485809
54.07,1.182537079
54.08,1.18680191
54.09,1.182537079
54.1,1.175432205
54.11,1.188932419
54.12,1.178985596
54.13,1.183958054
54.14,1.178985596
54.15,1.173299789
54.16,1.185380936
54.17,1.175432205
54.18,1.17685318
54.19,1.174720764
54.2,1.168325424
54.21,1.182537079
54.22,1.171878815
54.23,1.173299789
54.24,1.171878815
54.25,1.164772034
54.26,1.177562714
54.27,1.167613983
54.28,1.169746399
54.29,1.166904449
54.3,1.159088135
54.31,1.17401123
54.32,1.161930084
54.33,1.167613983
54.34,1.164772034
54.35,1.156955719
54.36,1.171167374
54.37,1.160509109
54.38,1.1640625
54.39,1.158376694
54.4,1.15411377
54.41,1.166193008
54.42,1.155534744
54.43,1.159797668
54.44,1.154823303
54.45,1.151269913
54.46,1.161930084
54.47,1.152692795
54.48,1.154823303
54.49,1.151981354
54.5,1.144874573
54.51,1.158376694
54.52,1.148427963
54.53,1.151981354
54.54,1.149139404
54.55,1.142744064
54.56,1.156955719
54.57,1.144874573
54.58,1.147006989
54.59,1.144874573
54.6,1.139190674
54.61,1.151981354
54.62,1.140611649
54.63,1.144874573
54.64,1.142032623
54.65,1.134216309
54.66,1.149139404
54.67,1.137769699
54.68,1.14132309
54.69,1.137769699
54.7,1.130662918
54.71,1.144165039
54.72,1.134216309
54.73,1.138479233
54.74,1.134925842
54.75,1.127820969
54.76,1.140611649
54.77,1.129241943
54.78,1.135637283
54.79,1.132083893
54.8,1.124979019
54.81,1.137058258
54.82,1.127820969
54.83,1.130662918
54.84,1.127820969
54.85,1.120714188
54.86,1.133504868
54.87,1.122846603
54.88,1.127109528
54.89,1.123556137
54.9,1.116451263
54.91,1.129953384
54.92,1.118581772
54.93,1.121425629
54.94,1.120004654
54.95,1.115030289
54.96,1.127820969
54.97,1.117160797
54.98,1.120004654
54.99,1.117160797
55,1.108634949
55.01,1.124267578
55.02,1.111476898
55.03,1.117160797
55.04,1.113609314
55.05,1.106502533
55.06,1.120004654
55.07,1.110055923
55.08,1.113609314
55.09,1.107923508
55.1,1.103660583
55.11,1.115739822
55.12,1.105081558
55.13,1.109344482
55.14,1.107212067
55.15,1.100107193
55.16,1.113609314
55.17,1.102237701
55.18,1.105081558
55.19,1.103660583
55.2,1.095842361
55.21,1.110055923
55.22,1.097974777
55.23,1.101528168
55.24,1.099395752
55.25,1.092290878
55.26,1.105791092
55.27,1.095842361
55.28,1.099395752
55.29,1.096553802
55.3,1.090158463
55.31,1.101528168
55.32,1.090867996
55.33,1.097265244
55.34,1.092290878
55.35,1.085895538
55.36,1.097974777
55.37,1.088737488
55.38,1.093000412
55.39,1.090158463
55.4,1.083051682
55.41,1.095132828
55.42,1.085895538
55.43,1.090867996
55.44,1.085895538
55.45,1.078788757
55.46,1.090867996
55.47,1.082342148
55.48,1.085895538
55.49,1.082342148
55.5,1.075235367
55.51,1.088737488
55.52,1.078077316
55.53,1.083051682
55.54,1.078077316
55.55,1.070972443
55.56,1.085895538
55.57,1.075235367
55.58,1.078788757
55.59,1.075235367
55.6,1.067419052
55.61,1.081630707
55.62,1.072393417
55.63,1.075235367
55.64,1.071681976
55.65,1.063865662
55.66,1.078077316
55.67,1.068840027
55.68,1.073102951
55.69,1.067419052
55.7,1.059602737
55.71,1.075235367
55.72,1.063154221
55.73,1.069551468
55.74,1.064577103
55.75,1.056758881
55.76,1.070972443
55.77,1.062444687
55.78,1.065286636
55.79,1.062444687
55.8,1.055337906
55.81,1.067419052
55.82,1.056049347
55.83,1.062444687
55.84,1.058891296
55.85,1.051074982
55.86,1.063865662
55.87,1.055337906
55.88,1.058891296
55.89,1.056758881
55.9,1.048942566
55.91,1.061023712
55.92,1.051074982
55.93,1.055337906
55.94,1.053207397
55.95,1.045389175
55.96,1.056758881
55.97,1.048233032
55.98,1.053207397
55.99,1.048233032
56,1.041126251
56.01,1.054628372
56.02,1.043968201
56.03,1.048233032
56.04,1.044679642
56.05,1.038993835
56.06,1.048233032
56.07,1.04041481
56.08,1.046100616
56.09,1.043258667
56.1,1.035440445
56.11,1.047521591
56.12,1.036863327
56.13,1.043258667
56.14,1.039705276
56.15,1.029756546
56.16,1.044679642
56.17,1.034730911
56.18,1.039705276
56.19,1.037572861
56.2,1.029045105
56.21,1.041126251
56.22,1.031177521
56.23,1.036863327
56.24,1.032598495
56.25,1.024782181
56.26,1.038284302
56.27,1.026914597
56.28,1.032598495
56.29,1.03046608
56.3,1.021940231
56.31,1.034730911
56.32,1.023361206
56.33,1.029045105
56.34,1.026203156
56.35,1.019096375
56.36,1.031177521
56.37,1.019807816
56.38,1.026203156
56.39,1.02407074
56.4,1.016254425
56.41,1.026914597
56.42,1.0176754
56.43,1.021940231
56.44,1.019096375
56.45,1.01128006
56.46,1.025491714
56.47,1.014122009
56.48,1.02122879
56.49,1.015544891
56.5,1.009147644
56.51,1.021940231
56.52,1.010570526
56.53,1.016254425
56.54,1.012701035
56.55,1.004175186
56.56,1.0176754
56.57,1.00843811
56.58,1.011991501
56.59,1.009147644
56.6,1.00204277
56.61,1.015544891
56.62,1.004175186
56.63,1.009147644
56.64,1.005596161
56.65,0.9977779388
56.66,1.012701035
56.67,1.001331329
56.68,1.006305695
56.69,1.003463745
56.7,0.9963569641
56.71,1.007726669
56.72,0.9992008209
56.73,1.003463745
56.74,0.9999103546
56.75,0.9935150146
56.76,1.006305695
56.77,0.9949359894
56.78,1.001331329
56.79,0.9963569641
56.8,0.9899616241
56.81,1.003463745
56.82,0.9928035736
56.83,0.9963569641
56.84,0.9928035736
56.85,0.9856987
56.86,1.000621796
56.87,0.9899616241
56.88,0.9935150146
56.89,0.9899616241
56.9,0.9821453094
56.91,0.9970684052
56.92,0.9856987
56.93,0.9906730652
56.94,0.9864082336
56.95,0.9800128937
56.96,0.9949359894
56.97,0.9828567505
56.98,0.9864082336
56.99,0.9835662842
57,0.9757499695
57.01,0.9899616241
57.02,0.9785919189
57.03,0.9842777252
57.04,0.9800128937
57.05,0.9736175537
57.06,0.9878311157
57.07,0.9757499695
57.08,0.9807243347
57.09,0.9764595032
57.1,0.9707756042
57.11,0.9849872589
57.12,0.97290802
57.13,0.9771709442
57.14,0.9736175537
57.15,0.9665126801
57.16,0.9814338684
57.17,0.9693546295
57.18,0.9750385284
57.19,0.9700641632
57.2,0.965089798
57.21,0.9785919189
57.22,0.9672222137
57.23,0.972196579
57.24,0.9672222137
57.25,0.9601154327
57.26,0.9757499695
57.27,0.9643802643
57.28,0.9672222137
57.29,0.9636688232
57.3,0.9579849243
57.31,0.972196579
57.32,0.9615383148
57.33,0.965801239
57.34,0.9615383148
57.35,0.9558525085
57.36,0.9693546295
57.37,0.9579849243
57.38,0.9615383148
57.39,0.958694458
57.4,0.9537200928
57.41,0.965801239
57.42,0.9572734833
57.43,0.9579849243
57.44,0.9537200928
57.45,0.9494571686
57.46,0.9629592896
57.47,0.9515895844
57.48,0.9551429749
57.49,0.9501686096
57.5,0.9444828033
57.51,0.958694458
57.52,0.9494571686
57.53,0.9530105591
57.54,0.9501686096
57.55,0.9430618286
57.56,0.9558525085
57.57,0.9459037781
57.58,0.9508781433
57.59,0.9473247528
57.6,0.9402198792
57.61,0.952299118
57.62,0.9444828033
57.63,0.9459037781
57.64,0.9423503876
57.65,0.9366664886
57.66,0.9515895844
57.67,0.9395084381
57.68,0.9444828033
57.69,0.9416408539
57.7,0.9352455139
57.71,0.9473247528
57.72,0.9373760223
57.73,0.9387989044
57.74,0.9373760223
57.75,0.9316921234
57.76,0.9451942444
57.77,0.9338245392
57.78,0.9380874634
57.79,0.9345340729
57.8,0.9281387329
57.81,0.9409294128
57.82,0.9324016571
57.83,0.9345340729
57.84,0.9316921234
57.85,0.9245853424
57.86,0.9395084381
57.87,0.928850174
57.88,0.9316921234
57.89,0.9295597076
57.9,0.922454834
57.91,0.9359550476
57.92,0.9238758087
57.93,0.928850174
57.94,0.9260063171
57.95,0.9189014435
57.96,0.9324016571
57.97,0.9217433929
57.98,0.9260063171
57.99,0.922454834
58,0.915348053
58.01,0.9302711487
58.02,0.9196109772
58.03,0.9245853424
58.04,0.9189014435
58.05,0.9139270782
58.06,0.9281387329
58.07,0.9160575867
58.08,0.9210319519
58.09,0.915348053
58.1,0.9103736877
58.11,0.9238758087
58.12,0.9146366119
58.13,0.9167690277
58.14,0.915348053
58.15,0.9075317383
58.16,0.9203224182
58.17,0.9110851288
58.18,0.9146366119
58.19,0.9132156372
58.2,0.9053993225
58.21,0.9174804688
58.22,0.908241272
58.23,0.9110851288
58.24,0.908241272
58.25,0.9011363983
58.26,0.9139270782
58.27,0.9053993225
58.28,0.9103736877
58.29,0.9061107635
58.3,0.8990039825
58.31,0.9125061035
58.32,0.9032669067
58.33,0.9061107635
58.34,0.9032669067
58.35,0.8968715668
58.36,0.9096622467
58.37,0.8982925415
58.38,0.9032669067
58.39,0.9011363983
58.4,0.8940296173
58.41,0.9075317383
58.42,0.8961620331
58.43,0.9011363983
58.44,0.8968715668
58.45,0.8904762268
58.46,0.902557373
58.47,0.8926086426
58.48,0.8990039825
58.49,0.8940296173
58.5,0.8862133026
58.51,0.8990039825
58.52,0.8918972015
58.53,0.8961620331
58.54,0.8926086426
58.55,0.8847923279
58.56,0.8968715668
58.57,0.8876342773
58.58,0.8918972015
58.59,0.8876342773
58.6,0.8826599121
58.61,0.8940296173
58.62,0.8840808868
58.63,0.8890552521
58.64,0.8876342773
58.65,0.8798179626
58.66,0.8918972015
58.67,0.8812389374
58.68,0.8876342773
58.69,0.8833694458
58.7,0.8755531311
58.71,0.8897666931
58.72,0.8798179626
58.73,0.8855018616
58.74,0.8819484711
58.75,0.8734226227
58.76,0.8855018616
58.77,0.8769741058
58.78,0.8840808868
58.79,0.8798179626
58.8,0.8712902069
58.81,0.8812389374
58.82,0.8741321564
58.83,0.8791065216
58.84,0.8748435974
58.85,0.8684482574
58.86,0.8805274963
58.87,0.8712902069
58.88,0.8762645721
58.89,0.8734226227
58.9,0.8648948669
58.91,0.8769741058
58.92,0.8677368164
58.93,0.8734226227
58.94,0.8698692322
58.95,0.8620529175
58.96,0.8755531311
58.97,0.8648948669
58.98,0.8691577911
58.99,0.8677368164
59,0.8592090607
59.01,0.8719997406
59.02,0.8606300354
59.03,0.8684482574
59.04,0.8656044006
59.05,0.858499527
59.06,0.8684482574
59.07,0.8577880859
59.08,0.8641834259
59.09,0.8641834259
59.1,0.8542346954
59.11,0.8656044006
59.12,0.8570785522
59.13,0.8627624512
59.14,0.8606300354
59.15,0.8528137207
59.16,0.8627624512
59.17,0.8535251617
59.18,0.8592090607
59.19,0.8592090607
59.2,0.8499717712
59.21,0.8613414764
59.22,0.851392746
59.23,0.8577880859
59.24,0.8542346954
59.25,0.845708847
59.26,0.858499527
59.27,0.8485507965
59.28,0.8556556702
59.29,0.8528137207
59.3,0.8421554565
59.31,0.8556556702
59.32,0.845708847
59.33,0.8535251617
59.34,0.8506813049
59.35,0.8400230408
59.36,0.8528137207
59.37,0.8428649902
59.38,0.8492603302
59.39,0.8478393555
59.4,0.837890625
59.41,0.8492603302
59.42,0.8407344818
59.43,0.8471298218
59.44,0.844285965
59.45,0.8371810913
59.46,0.8478393555
59.47,0.8393115997
59.48,0.844997406
59.49,0.8414440155
59.5,0.831495285
59.51,0.8435764313
59.52,0.8364696503
59.53,0.8428649902
59.54,0.8393115997
59.55,0.8300743103
59.56,0.8414440155
59.57,0.8329162598
59.58,0.8400230408
59.59,0.8357601166
59.6,0.8265209198
59.61,0.837890625
59.62,0.8286533356
59.63,0.8364696503
59.64,0.8343372345
59.65,0.8250999451
59.66,0.8350486755
59.67,0.8279418945
59.68,0.8343372345
59.69,0.831495285
59.7,0.8222579956
59.71,0.8336277008
59.72,0.8258113861
59.73,0.8307857513
59.74,0.8286533356
59.75,0.8179931641
59.76,0.8293647766
59.77,0.8215465546
59.78,0.8300743103
59.79,0.8265209198
59.8,0.8158626556
59.81,0.8286533356
59.82,0.8201255798
59.83,0.8286533356
59.84,0.8222579956
59.85,0.8144416809
59.86,0.8265209198
59.87,0.8165721893
59.88,0.8258113861
59.89,0.8215465546
59.9,0.8115978241
59.91,0.8215465546
59.92,0.8137302399
59.93,0.8208370209
59.94,0.8187046051
59.95,0.8101768494
59.96,0.8194160461
59.97,0.8115978241
59.98,0.8187046051
59.99,0.8172836304
60,0.8066234589
60.01,0.8165721893
60.02,0.8094673157
60.03,0.8179931641
60.04,0.8130207062
60.05,0.8052024841
60.06,0.8137302399
60.07,0.8066234589
60.08,0.8137302399
60.09,0.8115978241
60.1,0.8002281189
60.11,0.8123092651
60.12,0.8044929504
60.13,0.8115978241
60.14,0.8094673157
60.15,0.7995185852
60.16,0.8080463409
60.17,0.8009395599
60.18,0.8094673157
60.19,0.8059139252
60.2,0.7973861694
60.21,0.8052024841
60.22,0.7988071442
60.23,0.8087558746
60.24,0.8044929504
60.25,0.7952537537
60.26,0.8037815094
60.27,0.7959651947
60.28,0.8052024841
60.29,0.8016490936
60.3,0.7931232452
60.31,0.8030719757
60.32,0.7959651947
60.33,0.8023605347
60.34,0.7995185852
60.35,0.7902793884
60.36,0.7988071442
60.37,0.7909908295
60.38,0.7995185852
60.39,0.7966766357
60.4,0.7860164642
60.41,0.7959651947
60.42,0.7888584137
60.43,0.7973861694
60.44,0.79454422
60.45,0.7845954895
60.46,0.79454422
60.47,0.787437439
60.48,0.7952537537
60.49,0.7917022705
60.5,0.78175354
60.51,0.7924118042
60.52,0.7838840485
60.53,0.7924118042
60.54,0.7888584137
60.55,0.7803325653
60.56,0.7902793884
60.57,0.781042099
60.58,0.7888584137
60.59,0.7867279053
60.6,0.7760677338
60.61,0.7867279053
60.62,0.7789096832
60.63,0.7860164642
60.64,0.7845954895
60.65,0.773935318
60.66,0.7853050232
60.67,0.7774887085
60.68,0.7845954895
60.69,0.781042099
60.7,0.7725143433
60.71,0.7831745148
60.72,0.7753582001
60.73,0.78175354
60.74,0.7796211243
60.75,0.7682514191
60.76,0.7796211243
60.77,0.7718048096
60.78,0.7782001495
60.79,0.7774887085
60.8,0.7654094696
60.81,0.7760677338
60.82,0.7703838348
60.83,0.7767791748
60.84,0.773935318
60.85,0.7639884949
60.86,0.7767791748
60.87,0.7668304443
60.88,0.774646759
60.89,0.7725143433
60.9,0.7604351044
60.91,0.7725143433
60.92,0.7632770538
60.93,0.7710933685
60.94,0.7696723938
60.95,0.7583026886
60.96,0.7703838348
60.97,0.7625656128
60.98,0.7710933685
60.99,0.7661190033
61,0.7561702728
61.01,0.7682514191
61.02,0.7575912476
61.03,0.767539978
61.04,0.7654094696
61.05,0.7561702728
61.06,0.7654094696
61.07,0.7575912476
61.08,0.7654094696
61.09,0.7604351044
61.1,0.7526168823
61.11,0.7639884949
61.12,0.7554607391
61.13,0.7604351044
61.14,0.7604351044
61.15,0.7483539581
61.16,0.7597236633
61.17,0.7533283234
